service_id,date,exception_type
"766_74062","20160422","1"
"766_74062","20160426","1"
"766_74062","20160427","1"
"766_74062","20160428","1"
"766_74062","20160429","1"
"766_74062","20160502","1"
"766_74062","20160503","1"
"766_74062","20160504","1"
"766_74062","20160505","1"
"766_74062","20160506","1"
"766_74062","20160509","1"
"766_74062","20160510","1"
"766_74062","20160511","1"
"766_74062","20160512","1"
"766_74062","20160513","1"
"766_74063","20160319","1"
"766_74063","20160402","1"
"766_74063","20160409","1"
"766_74063","20160416","1"
"766_74063","20160423","1"
"766_74063","20160430","1"
"766_74063","20160507","1"
"766_74063","20160514","1"
"766_74065","20160329","1"
"766_74066","20160326","1"
"766_74068","20160324","1"
"766_74068","20160325","1"
"766_74069","20160314","1"
"766_74069","20160315","1"
"766_74069","20160316","1"
"766_74069","20160317","1"
"766_74069","20160318","1"
"766_74069","20160321","1"
"766_74069","20160322","1"
"766_74069","20160323","1"
"766_74069","20160330","1"
"766_74069","20160331","1"
"766_74069","20160401","1"
"766_74069","20160404","1"
"766_74069","20160405","1"
"766_74069","20160406","1"
"766_74069","20160407","1"
"766_74069","20160408","1"
"766_74069","20160411","1"
"766_74069","20160412","1"
"766_74069","20160413","1"
"766_74069","20160414","1"
"766_74069","20160415","1"
"766_74069","20160418","1"
"766_74069","20160419","1"
"766_74069","20160420","1"
"766_74069","20160421","1"
"766_74069","20160422","1"
"766_74069","20160426","1"
"766_74069","20160427","1"
"766_74069","20160428","1"
"766_74069","20160429","1"
"766_74069","20160502","1"
"766_74069","20160503","1"
"766_74069","20160504","1"
"766_74069","20160505","1"
"766_74069","20160506","1"
"766_74069","20160509","1"
"766_74069","20160510","1"
"766_74069","20160511","1"
"766_74069","20160512","1"
"766_74069","20160513","1"
"766_74070","20160319","1"
"766_74070","20160402","1"
"766_74070","20160409","1"
"766_74070","20160416","1"
"766_74070","20160423","1"
"766_74070","20160430","1"
"766_74070","20160507","1"
"766_74070","20160514","1"
"766_74071","20160320","1"
"766_74071","20160327","1"
"766_74071","20160328","1"
"766_74071","20160403","1"
"766_74071","20160410","1"
"766_74071","20160417","1"
"766_74071","20160424","1"
"766_74071","20160425","1"
"766_74071","20160508","1"
"766_74073","20160329","1"
"766_74074","20160326","1"
"766_74076","20160501","1"
"766_74079","20160501","1"
"766_74081","20160324","1"
"766_74081","20160325","1"
"766_74082","20160314","1"
"766_74082","20160315","1"
"766_74082","20160316","1"
"766_74082","20160317","1"
"766_74082","20160318","1"
"766_74082","20160321","1"
"766_74082","20160322","1"
"766_74082","20160323","1"
"766_74082","20160329","1"
"766_74082","20160330","1"
"766_74082","20160331","1"
"766_74082","20160401","1"
"766_74082","20160404","1"
"766_74082","20160405","1"
"766_74082","20160406","1"
"766_74082","20160407","1"
"766_74082","20160408","1"
"766_74082","20160411","1"
"766_74082","20160412","1"
"766_74082","20160413","1"
"766_74082","20160414","1"
"766_74082","20160415","1"
"766_74082","20160418","1"
"766_74082","20160419","1"
"766_74082","20160420","1"
"766_74082","20160421","1"
"766_74082","20160422","1"
"766_74082","20160426","1"
"766_74082","20160427","1"
"766_74082","20160428","1"
"766_74082","20160429","1"
"766_74082","20160502","1"
"766_74082","20160503","1"
"766_74082","20160504","1"
"766_74082","20160505","1"
"766_74082","20160506","1"
"766_74082","20160509","1"
"766_74082","20160510","1"
"766_74082","20160511","1"
"766_74082","20160512","1"
"766_74082","20160513","1"
"766_74083","20160320","1"
"766_74083","20160327","1"
"766_74083","20160328","1"
"766_74083","20160403","1"
"766_74083","20160410","1"
"766_74083","20160417","1"
"766_74083","20160424","1"
"766_74083","20160425","1"
"766_74083","20160508","1"
"766_74084","20160319","1"
"766_74084","20160326","1"
"766_74084","20160402","1"
"766_74084","20160409","1"
"766_74084","20160416","1"
"766_74084","20160423","1"
"766_74084","20160430","1"
"766_74084","20160507","1"
"766_74084","20160514","1"
"766_74182","20160314","1"
"766_74182","20160315","1"
"766_74182","20160316","1"
"766_74182","20160317","1"
"766_74182","20160318","1"
"766_74182","20160321","1"
"766_74182","20160322","1"
"766_74182","20160323","1"
"766_74182","20160324","1"
"766_74182","20160325","1"
"766_74182","20160329","1"
"766_74182","20160330","1"
"766_74182","20160331","1"
"766_74182","20160401","1"
"766_74182","20160404","1"
"766_74182","20160405","1"
"766_74182","20160406","1"
"766_74182","20160407","1"
"766_74182","20160408","1"
"766_74182","20160411","1"
"766_74182","20160412","1"
"766_74182","20160413","1"
"766_74182","20160414","1"
"766_74182","20160415","1"
"766_74182","20160418","1"
"766_74182","20160419","1"
"766_74182","20160420","1"
"766_74182","20160421","1"
"766_74182","20160422","1"
"766_74182","20160426","1"
"766_74182","20160427","1"
"766_74182","20160428","1"
"766_74182","20160429","1"
"766_74182","20160502","1"
"766_74182","20160503","1"
"766_74182","20160504","1"
"766_74182","20160505","1"
"766_74182","20160506","1"
"766_74182","20160509","1"
"766_74182","20160510","1"
"766_74182","20160511","1"
"766_74182","20160512","1"
"766_74182","20160513","1"
"766_74183","20160319","1"
"766_74183","20160326","1"
"766_74183","20160402","1"
"766_74183","20160409","1"
"766_74183","20160416","1"
"766_74183","20160423","1"
"766_74183","20160430","1"
"766_74183","20160507","1"
"766_74183","20160514","1"
"766_74184","20160314","1"
"766_74184","20160315","1"
"766_74184","20160316","1"
"766_74184","20160317","1"
"766_74184","20160318","1"
"766_74184","20160321","1"
"766_74184","20160322","1"
"766_74184","20160323","1"
"766_74184","20160329","1"
"766_74184","20160330","1"
"766_74184","20160331","1"
"766_74184","20160401","1"
"766_74184","20160404","1"
"766_74184","20160405","1"
"766_74184","20160406","1"
"766_74184","20160407","1"
"766_74184","20160408","1"
"766_74184","20160411","1"
"766_74184","20160412","1"
"766_74184","20160413","1"
"766_74184","20160414","1"
"766_74184","20160415","1"
"766_74184","20160418","1"
"766_74184","20160419","1"
"766_74184","20160420","1"
"766_74184","20160421","1"
"766_74184","20160422","1"
"766_74184","20160426","1"
"766_74184","20160427","1"
"766_74184","20160428","1"
"766_74184","20160429","1"
"766_74184","20160502","1"
"766_74184","20160503","1"
"766_74184","20160504","1"
"766_74184","20160505","1"
"766_74184","20160506","1"
"766_74184","20160509","1"
"766_74184","20160510","1"
"766_74184","20160511","1"
"766_74184","20160512","1"
"766_74184","20160513","1"
"766_74201","20160314","1"
"766_74201","20160315","1"
"766_74201","20160316","1"
"766_74201","20160317","1"
"766_74201","20160320","1"
"766_74201","20160321","1"
"766_74201","20160322","1"
"766_74201","20160323","1"
"766_74201","20160324","1"
"766_74201","20160327","1"
"766_74201","20160328","1"
"766_74201","20160329","1"
"766_74201","20160330","1"
"766_74201","20160331","1"
"766_74201","20160403","1"
"766_74201","20160404","1"
"766_74201","20160405","1"
"766_74201","20160406","1"
"766_74201","20160407","1"
"766_74201","20160410","1"
"766_74201","20160411","1"
"766_74201","20160412","1"
"766_74201","20160413","1"
"766_74201","20160414","1"
"766_74201","20160417","1"
"766_74201","20160418","1"
"766_74201","20160419","1"
"766_74201","20160420","1"
"766_74201","20160421","1"
"766_74201","20160424","1"
"766_74201","20160425","1"
"766_74201","20160426","1"
"766_74201","20160427","1"
"766_74201","20160428","1"
"766_74201","20160501","1"
"766_74201","20160502","1"
"766_74201","20160503","1"
"766_74201","20160504","1"
"766_74201","20160505","1"
"766_74201","20160508","1"
"766_74201","20160509","1"
"766_74201","20160510","1"
"766_74201","20160511","1"
"766_74201","20160512","1"
"766_74202","20160318","1"
"766_74202","20160319","1"
"766_74202","20160325","1"
"766_74202","20160326","1"
"766_74202","20160401","1"
"766_74202","20160402","1"
"766_74202","20160408","1"
"766_74202","20160409","1"
"766_74202","20160415","1"
"766_74202","20160416","1"
"766_74202","20160422","1"
"766_74202","20160423","1"
"766_74202","20160429","1"
"766_74202","20160430","1"
"766_74202","20160506","1"
"766_74202","20160507","1"
"766_74202","20160513","1"
"766_74202","20160514","1"
"766_74204","20160501","1"
"766_74206","20160329","1"
"766_74207","20160314","1"
"766_74207","20160315","1"
"766_74207","20160316","1"
"766_74207","20160317","1"
"766_74207","20160318","1"
"766_74207","20160321","1"
"766_74207","20160322","1"
"766_74207","20160323","1"
"766_74207","20160330","1"
"766_74207","20160331","1"
"766_74207","20160401","1"
"766_74207","20160404","1"
"766_74207","20160405","1"
"766_74207","20160406","1"
"766_74207","20160407","1"
"766_74207","20160408","1"
"766_74207","20160411","1"
"766_74207","20160412","1"
"766_74207","20160413","1"
"766_74207","20160414","1"
"766_74207","20160415","1"
"766_74207","20160418","1"
"766_74207","20160419","1"
"766_74207","20160420","1"
"766_74207","20160421","1"
"766_74207","20160422","1"
"766_74207","20160426","1"
"766_74207","20160427","1"
"766_74207","20160428","1"
"766_74207","20160429","1"
"766_74207","20160502","1"
"766_74207","20160503","1"
"766_74207","20160504","1"
"766_74207","20160505","1"
"766_74207","20160506","1"
"766_74207","20160509","1"
"766_74207","20160510","1"
"766_74207","20160511","1"
"766_74207","20160512","1"
"766_74207","20160513","1"
"766_74208","20160320","1"
"766_74208","20160327","1"
"766_74208","20160328","1"
"766_74208","20160403","1"
"766_74208","20160410","1"
"766_74208","20160417","1"
"766_74208","20160424","1"
"766_74208","20160425","1"
"766_74208","20160508","1"
"766_74209","20160319","1"
"766_74209","20160324","1"
"766_74209","20160325","1"
"766_74209","20160326","1"
"766_74209","20160402","1"
"766_74209","20160409","1"
"766_74209","20160416","1"
"766_74209","20160423","1"
"766_74209","20160430","1"
"766_74209","20160507","1"
"766_74209","20160514","1"
"766_74220","20160314","1"
"766_74220","20160315","1"
"766_74220","20160316","1"
"766_74220","20160317","1"
"766_74220","20160318","1"
"766_74220","20160321","1"
"766_74220","20160322","1"
"766_74220","20160323","1"
"766_74220","20160329","1"
"766_74220","20160330","1"
"766_74220","20160331","1"
"766_74220","20160401","1"
"766_74220","20160404","1"
"766_74220","20160405","1"
"766_74220","20160406","1"
"766_74220","20160407","1"
"766_74220","20160408","1"
"766_74220","20160411","1"
"766_74220","20160412","1"
"766_74220","20160413","1"
"766_74220","20160414","1"
"766_74220","20160415","1"
"766_74220","20160418","1"
"766_74220","20160419","1"
"766_74220","20160420","1"
"766_74220","20160421","1"
"766_74220","20160422","1"
"766_74220","20160426","1"
"766_74220","20160427","1"
"766_74220","20160428","1"
"766_74220","20160429","1"
"766_74220","20160502","1"
"766_74220","20160503","1"
"766_74220","20160504","1"
"766_74220","20160505","1"
"766_74220","20160506","1"
"766_74220","20160509","1"
"766_74220","20160510","1"
"766_74220","20160511","1"
"766_74220","20160512","1"
"766_74220","20160513","1"
"766_74222","20160501","1"
"766_74224","20160324","1"
"766_74224","20160325","1"
"766_74225","20160314","1"
"766_74225","20160315","1"
"766_74225","20160316","1"
"766_74225","20160317","1"
"766_74225","20160318","1"
"766_74225","20160321","1"
"766_74225","20160322","1"
"766_74225","20160323","1"
"766_74225","20160329","1"
"766_74225","20160330","1"
"766_74225","20160331","1"
"766_74225","20160401","1"
"766_74225","20160404","1"
"766_74225","20160405","1"
"766_74225","20160406","1"
"766_74225","20160407","1"
"766_74225","20160408","1"
"766_74225","20160411","1"
"766_74225","20160412","1"
"766_74225","20160413","1"
"766_74225","20160414","1"
"766_74225","20160415","1"
"766_74225","20160418","1"
"766_74225","20160419","1"
"766_74225","20160420","1"
"766_74225","20160421","1"
"766_74225","20160422","1"
"766_74225","20160426","1"
"766_74225","20160427","1"
"766_74225","20160428","1"
"766_74225","20160429","1"
"766_74225","20160502","1"
"766_74225","20160503","1"
"766_74225","20160504","1"
"766_74225","20160505","1"
"766_74225","20160506","1"
"766_74225","20160509","1"
"766_74225","20160510","1"
"766_74225","20160511","1"
"766_74225","20160512","1"
"766_74225","20160513","1"
"766_74226","20160320","1"
"766_74226","20160327","1"
"766_74226","20160328","1"
"766_74226","20160403","1"
"766_74226","20160410","1"
"766_74226","20160417","1"
"766_74226","20160424","1"
"766_74226","20160425","1"
"766_74226","20160508","1"
"766_74227","20160319","1"
"766_74227","20160326","1"
"766_74227","20160402","1"
"766_74227","20160409","1"
"766_74227","20160416","1"
"766_74227","20160423","1"
"766_74227","20160430","1"
"766_74227","20160507","1"
"766_74227","20160514","1"
"766_74228","20160314","1"
"766_74228","20160315","1"
"766_74228","20160316","1"
"766_74228","20160317","1"
"766_74228","20160318","1"
"766_74228","20160321","1"
"766_74228","20160322","1"
"766_74228","20160323","1"
"766_74228","20160324","1"
"766_74228","20160325","1"
"766_74228","20160329","1"
"766_74228","20160330","1"
"766_74228","20160331","1"
"766_74228","20160401","1"
"766_74228","20160404","1"
"766_74228","20160405","1"
"766_74228","20160406","1"
"766_74228","20160407","1"
"766_74228","20160408","1"
"766_74228","20160411","1"
"766_74228","20160412","1"
"766_74228","20160413","1"
"766_74228","20160414","1"
"766_74228","20160415","1"
"766_74228","20160418","1"
"766_74228","20160419","1"
"766_74228","20160420","1"
"766_74228","20160421","1"
"766_74228","20160422","1"
"766_74228","20160426","1"
"766_74228","20160427","1"
"766_74228","20160428","1"
"766_74228","20160429","1"
"766_74228","20160502","1"
"766_74228","20160503","1"
"766_74228","20160504","1"
"766_74228","20160505","1"
"766_74228","20160506","1"
"766_74228","20160509","1"
"766_74228","20160510","1"
"766_74228","20160511","1"
"766_74228","20160512","1"
"766_74228","20160513","1"
"766_74229","20160314","1"
"766_74229","20160315","1"
"766_74229","20160316","1"
"766_74229","20160317","1"
"766_74229","20160318","1"
"766_74229","20160321","1"
"766_74229","20160322","1"
"766_74229","20160323","1"
"766_74229","20160324","1"
"766_74229","20160325","1"
"766_74229","20160329","1"
"766_74229","20160330","1"
"766_74229","20160331","1"
"766_74229","20160401","1"
"766_74229","20160404","1"
"766_74229","20160405","1"
"766_74229","20160406","1"
"766_74229","20160407","1"
"766_74229","20160408","1"
"766_74229","20160411","1"
"766_74229","20160412","1"
"766_74229","20160413","1"
"766_74229","20160414","1"
"766_74229","20160415","1"
"766_74229","20160418","1"
"766_74229","20160419","1"
"766_74229","20160420","1"
"766_74229","20160421","1"
"766_74229","20160422","1"
"766_74229","20160426","1"
"766_74229","20160427","1"
"766_74229","20160428","1"
"766_74229","20160429","1"
"766_74229","20160502","1"
"766_74229","20160503","1"
"766_74229","20160504","1"
"766_74229","20160505","1"
"766_74229","20160506","1"
"766_74229","20160509","1"
"766_74229","20160510","1"
"766_74229","20160511","1"
"766_74229","20160512","1"
"766_74229","20160513","1"
"766_74230","20160314","1"
"766_74230","20160315","1"
"766_74230","20160316","1"
"766_74230","20160317","1"
"766_74230","20160318","1"
"766_74230","20160321","1"
"766_74230","20160322","1"
"766_74230","20160323","1"
"766_74230","20160324","1"
"766_74230","20160325","1"
"766_74230","20160329","1"
"766_74230","20160330","1"
"766_74230","20160331","1"
"766_74230","20160401","1"
"766_74230","20160404","1"
"766_74230","20160405","1"
"766_74230","20160406","1"
"766_74230","20160407","1"
"766_74230","20160408","1"
"766_74230","20160411","1"
"766_74230","20160412","1"
"766_74230","20160413","1"
"766_74230","20160414","1"
"766_74230","20160415","1"
"766_74230","20160418","1"
"766_74230","20160419","1"
"766_74230","20160420","1"
"766_74230","20160421","1"
"766_74230","20160422","1"
"766_74230","20160426","1"
"766_74230","20160427","1"
"766_74230","20160428","1"
"766_74230","20160429","1"
"766_74230","20160502","1"
"766_74230","20160503","1"
"766_74230","20160504","1"
"766_74230","20160505","1"
"766_74230","20160506","1"
"766_74230","20160509","1"
"766_74230","20160510","1"
"766_74230","20160511","1"
"766_74230","20160512","1"
"766_74230","20160513","1"
"766_74231","20160314","1"
"766_74231","20160315","1"
"766_74231","20160316","1"
"766_74231","20160317","1"
"766_74231","20160318","1"
"766_74231","20160321","1"
"766_74231","20160322","1"
"766_74231","20160323","1"
"766_74231","20160324","1"
"766_74231","20160325","1"
"766_74231","20160329","1"
"766_74231","20160330","1"
"766_74231","20160331","1"
"766_74231","20160401","1"
"766_74231","20160404","1"
"766_74231","20160405","1"
"766_74231","20160406","1"
"766_74231","20160407","1"
"766_74231","20160408","1"
"766_74231","20160411","1"
"766_74231","20160412","1"
"766_74231","20160413","1"
"766_74231","20160414","1"
"766_74231","20160415","1"
"766_74231","20160418","1"
"766_74231","20160419","1"
"766_74231","20160420","1"
"766_74231","20160421","1"
"766_74231","20160422","1"
"766_74231","20160426","1"
"766_74231","20160427","1"
"766_74231","20160428","1"
"766_74231","20160429","1"
"766_74231","20160502","1"
"766_74231","20160503","1"
"766_74231","20160504","1"
"766_74231","20160505","1"
"766_74231","20160506","1"
"766_74231","20160509","1"
"766_74231","20160510","1"
"766_74231","20160511","1"
"766_74231","20160512","1"
"766_74231","20160513","1"
"766_74232","20160314","1"
"766_74232","20160315","1"
"766_74232","20160316","1"
"766_74232","20160317","1"
"766_74232","20160318","1"
"766_74232","20160321","1"
"766_74232","20160322","1"
"766_74232","20160323","1"
"766_74232","20160324","1"
"766_74232","20160325","1"
"766_74232","20160329","1"
"766_74232","20160330","1"
"766_74232","20160331","1"
"766_74232","20160401","1"
"766_74232","20160404","1"
"766_74232","20160405","1"
"766_74232","20160406","1"
"766_74232","20160407","1"
"766_74232","20160408","1"
"766_74232","20160411","1"
"766_74232","20160412","1"
"766_74232","20160413","1"
"766_74232","20160414","1"
"766_74232","20160415","1"
"766_74232","20160418","1"
"766_74232","20160419","1"
"766_74232","20160420","1"
"766_74232","20160421","1"
"766_74232","20160422","1"
"766_74232","20160426","1"
"766_74232","20160427","1"
"766_74232","20160428","1"
"766_74232","20160429","1"
"766_74232","20160502","1"
"766_74232","20160503","1"
"766_74232","20160504","1"
"766_74232","20160505","1"
"766_74232","20160506","1"
"766_74232","20160509","1"
"766_74232","20160510","1"
"766_74232","20160511","1"
"766_74232","20160512","1"
"766_74232","20160513","1"
"766_74233","20160314","1"
"766_74233","20160315","1"
"766_74233","20160316","1"
"766_74233","20160317","1"
"766_74233","20160318","1"
"766_74233","20160321","1"
"766_74233","20160322","1"
"766_74233","20160323","1"
"766_74233","20160324","1"
"766_74233","20160325","1"
"766_74233","20160329","1"
"766_74233","20160330","1"
"766_74233","20160331","1"
"766_74233","20160401","1"
"766_74233","20160404","1"
"766_74233","20160405","1"
"766_74233","20160406","1"
"766_74233","20160407","1"
"766_74233","20160408","1"
"766_74233","20160411","1"
"766_74233","20160412","1"
"766_74233","20160413","1"
"766_74233","20160414","1"
"766_74233","20160415","1"
"766_74233","20160418","1"
"766_74233","20160419","1"
"766_74233","20160420","1"
"766_74233","20160421","1"
"766_74233","20160422","1"
"766_74233","20160426","1"
"766_74233","20160427","1"
"766_74233","20160428","1"
"766_74233","20160429","1"
"766_74233","20160502","1"
"766_74233","20160503","1"
"766_74233","20160504","1"
"766_74233","20160505","1"
"766_74233","20160506","1"
"766_74233","20160509","1"
"766_74233","20160510","1"
"766_74233","20160511","1"
"766_74233","20160512","1"
"766_74233","20160513","1"
"766_74234","20160319","1"
"766_74234","20160326","1"
"766_74234","20160402","1"
"766_74234","20160409","1"
"766_74234","20160416","1"
"766_74234","20160423","1"
"766_74234","20160430","1"
"766_74234","20160507","1"
"766_74234","20160514","1"
"766_74235","20160319","1"
"766_74235","20160326","1"
"766_74235","20160402","1"
"766_74235","20160409","1"
"766_74235","20160416","1"
"766_74235","20160423","1"
"766_74235","20160430","1"
"766_74235","20160507","1"
"766_74235","20160514","1"
"766_74236","20160319","1"
"766_74236","20160326","1"
"766_74236","20160402","1"
"766_74236","20160409","1"
"766_74236","20160416","1"
"766_74236","20160423","1"
"766_74236","20160430","1"
"766_74236","20160507","1"
"766_74236","20160514","1"
"766_74237","20160319","1"
"766_74237","20160326","1"
"766_74237","20160402","1"
"766_74237","20160409","1"
"766_74237","20160416","1"
"766_74237","20160423","1"
"766_74237","20160430","1"
"766_74237","20160507","1"
"766_74237","20160514","1"
"766_74238","20160319","1"
"766_74238","20160326","1"
"766_74238","20160402","1"
"766_74238","20160409","1"
"766_74238","20160416","1"
"766_74238","20160423","1"
"766_74238","20160430","1"
"766_74238","20160507","1"
"766_74238","20160514","1"
"766_74240","20160320","1"
"766_74240","20160327","1"
"766_74240","20160328","1"
"766_74240","20160403","1"
"766_74240","20160410","1"
"766_74240","20160417","1"
"766_74240","20160424","1"
"766_74240","20160425","1"
"766_74240","20160501","1"
"766_74240","20160508","1"
"766_74241","20160320","1"
"766_74241","20160327","1"
"766_74241","20160328","1"
"766_74241","20160403","1"
"766_74241","20160410","1"
"766_74241","20160417","1"
"766_74241","20160424","1"
"766_74241","20160425","1"
"766_74241","20160501","1"
"766_74241","20160508","1"
"766_74242","20160320","1"
"766_74242","20160327","1"
"766_74242","20160328","1"
"766_74242","20160403","1"
"766_74242","20160410","1"
"766_74242","20160417","1"
"766_74242","20160424","1"
"766_74242","20160425","1"
"766_74242","20160501","1"
"766_74242","20160508","1"
"766_74243","20160320","1"
"766_74243","20160327","1"
"766_74243","20160328","1"
"766_74243","20160403","1"
"766_74243","20160410","1"
"766_74243","20160417","1"
"766_74243","20160424","1"
"766_74243","20160425","1"
"766_74243","20160501","1"
"766_74243","20160508","1"
"766_74244","20160320","1"
"766_74244","20160327","1"
"766_74244","20160328","1"
"766_74244","20160403","1"
"766_74244","20160410","1"
"766_74244","20160417","1"
"766_74244","20160424","1"
"766_74244","20160425","1"
"766_74244","20160501","1"
"766_74244","20160508","1"
"766_74261","20160324","1"
"766_74261","20160325","1"
"766_74262","20160314","1"
"766_74262","20160315","1"
"766_74262","20160316","1"
"766_74262","20160317","1"
"766_74262","20160318","1"
"766_74262","20160321","1"
"766_74262","20160322","1"
"766_74262","20160323","1"
"766_74262","20160330","1"
"766_74262","20160331","1"
"766_74262","20160401","1"
"766_74262","20160404","1"
"766_74262","20160405","1"
"766_74262","20160406","1"
"766_74262","20160407","1"
"766_74262","20160408","1"
"766_74262","20160411","1"
"766_74262","20160412","1"
"766_74262","20160413","1"
"766_74262","20160414","1"
"766_74262","20160415","1"
"766_74262","20160418","1"
"766_74262","20160419","1"
"766_74262","20160420","1"
"766_74262","20160421","1"
"766_74262","20160422","1"
"766_74262","20160426","1"
"766_74262","20160427","1"
"766_74262","20160428","1"
"766_74262","20160429","1"
"766_74262","20160502","1"
"766_74262","20160503","1"
"766_74262","20160504","1"
"766_74262","20160505","1"
"766_74262","20160506","1"
"766_74262","20160509","1"
"766_74262","20160510","1"
"766_74262","20160511","1"
"766_74262","20160512","1"
"766_74262","20160513","1"
"766_74263","20160319","1"
"766_74263","20160402","1"
"766_74263","20160409","1"
"766_74263","20160416","1"
"766_74263","20160423","1"
"766_74263","20160430","1"
"766_74263","20160507","1"
"766_74263","20160514","1"
"766_74264","20160320","1"
"766_74264","20160327","1"
"766_74264","20160328","1"
"766_74264","20160403","1"
"766_74264","20160410","1"
"766_74264","20160417","1"
"766_74264","20160424","1"
"766_74264","20160425","1"
"766_74264","20160508","1"
"766_74266","20160329","1"
"766_74267","20160326","1"
"766_74269","20160501","1"
"766_74272","20160329","1"
"766_74273","20160314","1"
"766_74273","20160315","1"
"766_74273","20160316","1"
"766_74273","20160317","1"
"766_74273","20160318","1"
"766_74273","20160321","1"
"766_74273","20160322","1"
"766_74273","20160323","1"
"766_74273","20160330","1"
"766_74273","20160331","1"
"766_74273","20160401","1"
"766_74273","20160404","1"
"766_74273","20160405","1"
"766_74273","20160406","1"
"766_74273","20160407","1"
"766_74273","20160408","1"
"766_74273","20160411","1"
"766_74273","20160412","1"
"766_74273","20160413","1"
"766_74273","20160414","1"
"766_74273","20160415","1"
"766_74273","20160418","1"
"766_74273","20160419","1"
"766_74273","20160420","1"
"766_74273","20160421","1"
"766_74273","20160422","1"
"766_74273","20160426","1"
"766_74273","20160427","1"
"766_74273","20160428","1"
"766_74273","20160429","1"
"766_74273","20160502","1"
"766_74273","20160503","1"
"766_74273","20160504","1"
"766_74273","20160505","1"
"766_74273","20160506","1"
"766_74273","20160509","1"
"766_74273","20160510","1"
"766_74273","20160511","1"
"766_74273","20160512","1"
"766_74273","20160513","1"
"766_74274","20160319","1"
"766_74274","20160324","1"
"766_74274","20160325","1"
"766_74274","20160326","1"
"766_74274","20160402","1"
"766_74274","20160409","1"
"766_74274","20160416","1"
"766_74274","20160423","1"
"766_74274","20160430","1"
"766_74274","20160507","1"
"766_74274","20160514","1"
"766_74276","20160501","1"
"766_74278","20160324","1"
"766_74278","20160325","1"
"766_74279","20160314","1"
"766_74279","20160315","1"
"766_74279","20160316","1"
"766_74279","20160317","1"
"766_74279","20160318","1"
"766_74279","20160321","1"
"766_74279","20160322","1"
"766_74279","20160323","1"
"766_74279","20160329","1"
"766_74279","20160330","1"
"766_74279","20160331","1"
"766_74279","20160401","1"
"766_74279","20160404","1"
"766_74279","20160405","1"
"766_74279","20160406","1"
"766_74279","20160407","1"
"766_74279","20160408","1"
"766_74279","20160411","1"
"766_74279","20160412","1"
"766_74279","20160413","1"
"766_74279","20160414","1"
"766_74279","20160415","1"
"766_74279","20160418","1"
"766_74279","20160419","1"
"766_74279","20160420","1"
"766_74279","20160421","1"
"766_74279","20160422","1"
"766_74279","20160426","1"
"766_74279","20160427","1"
"766_74279","20160428","1"
"766_74279","20160429","1"
"766_74279","20160502","1"
"766_74279","20160503","1"
"766_74279","20160504","1"
"766_74279","20160505","1"
"766_74279","20160506","1"
"766_74279","20160509","1"
"766_74279","20160510","1"
"766_74279","20160511","1"
"766_74279","20160512","1"
"766_74279","20160513","1"
"766_74280","20160320","1"
"766_74280","20160327","1"
"766_74280","20160328","1"
"766_74280","20160403","1"
"766_74280","20160410","1"
"766_74280","20160417","1"
"766_74280","20160424","1"
"766_74280","20160425","1"
"766_74280","20160508","1"
"766_74281","20160319","1"
"766_74281","20160326","1"
"766_74281","20160402","1"
"766_74281","20160409","1"
"766_74281","20160416","1"
"766_74281","20160423","1"
"766_74281","20160430","1"
"766_74281","20160507","1"
"766_74281","20160514","1"
"766_74283","20160501","1"
"766_74285","20160324","1"
"766_74285","20160325","1"
"766_74286","20160314","1"
"766_74286","20160315","1"
"766_74286","20160316","1"
"766_74286","20160317","1"
"766_74286","20160318","1"
"766_74286","20160321","1"
"766_74286","20160322","1"
"766_74286","20160323","1"
"766_74286","20160329","1"
"766_74286","20160330","1"
"766_74286","20160331","1"
"766_74286","20160401","1"
"766_74286","20160404","1"
"766_74286","20160405","1"
"766_74286","20160406","1"
"766_74286","20160407","1"
"766_74286","20160408","1"
"766_74286","20160411","1"
"766_74286","20160412","1"
"766_74286","20160413","1"
"766_74286","20160414","1"
"766_74286","20160415","1"
"766_74286","20160418","1"
"766_74286","20160419","1"
"766_74286","20160420","1"
"766_74286","20160421","1"
"766_74286","20160422","1"
"766_74286","20160426","1"
"766_74286","20160427","1"
"766_74286","20160428","1"
"766_74286","20160429","1"
"766_74286","20160502","1"
"766_74286","20160503","1"
"766_74286","20160504","1"
"766_74286","20160505","1"
"766_74286","20160506","1"
"766_74286","20160509","1"
"766_74286","20160510","1"
"766_74286","20160511","1"
"766_74286","20160512","1"
"766_74286","20160513","1"
"766_74287","20160320","1"
"766_74287","20160327","1"
"766_74287","20160328","1"
"766_74287","20160403","1"
"766_74287","20160410","1"
"766_74287","20160417","1"
"766_74287","20160424","1"
"766_74287","20160425","1"
"766_74287","20160508","1"
"766_74288","20160319","1"
"766_74288","20160326","1"
"766_74288","20160402","1"
"766_74288","20160409","1"
"766_74288","20160416","1"
"766_74288","20160423","1"
"766_74288","20160430","1"
"766_74288","20160507","1"
"766_74288","20160514","1"
"766_74290","20160501","1"
"766_74292","20160314","1"
"766_74292","20160315","1"
"766_74292","20160316","1"
"766_74292","20160317","1"
"766_74292","20160318","1"
"766_74292","20160321","1"
"766_74292","20160322","1"
"766_74292","20160323","1"
"766_74292","20160329","1"
"766_74292","20160330","1"
"766_74292","20160331","1"
"766_74292","20160401","1"
"766_74292","20160404","1"
"766_74292","20160405","1"
"766_74292","20160406","1"
